LandContour,GarageYrBlt,FullBath,1stFlrSF,BsmtFinSF1,TotRmsAbvGrd,ExterQual,OpenPorchSF,Heating,Condition2,OverallQual,GarageCars,KitchenQual,KitchenAbvGr,GrLivArea,2ndFlrSF,CentralAir,BsmtQual,TotalBsmtSF,Fireplaces,SalePrice
Lvl,1977.0,2,984,408,6,TA,68,GasA,Norm,5,2,TA,1,1604,620,Y,TA,984,0,117000
Lvl,1973.0,1,483,309,5,TA,0,GasA,Norm,6,1,TA,1,987,504,Y,TA,483,0,83000
Lvl,2007.0,2,754,0,7,TA,0,GasA,Norm,5,2,Gd,1,1394,640,Y,Gd,384,0,167500
Lvl,1938.0,1,864,203,5,TA,0,GasA,Norm,3,1,TA,1,864,0,N,TA,864,0,58500
Lvl,1970.0,2,2117,865,7,TA,42,GasA,Norm,6,2,TA,1,2117,0,Y,TA,1205,2,237500
Lvl,1989.0,1,998,0,8,TA,0,GasA,Norm,7,2,Gd,1,1762,764,Y,Fa,596,0,157000
Lvl,2007.0,2,1416,0,7,TA,0,GasA,Norm,5,2,Gd,1,1416,0,Y,TA,816,0,112000
Lvl,1939.0,1,698,204,6,TA,0,GasA,Norm,6,1,TA,1,1258,560,Y,TA,560,0,105000
Lvl,1922.0,1,796,735,7,TA,96,GasA,Norm,4,1,Gd,1,1154,358,Y,TA,796,0,125500
Lvl,1978.0,3,1392,790,12,TA,112,GasA,Norm,7,2,Gd,1,2784,1392,Y,Gd,1392,2,250000
Lvl,1916.0,2,1664,168,10,TA,15,GasW,Norm,6,1,Gd,1,2526,862,N,TA,714,1,136000
HLS,2006.0,2,1746,1320,7,Ex,39,GasA,Norm,9,3,Ex,1,1746,0,Y,Ex,1746,2,377500
Lvl,2003.0,1,869,375,6,TA,0,GasA,Norm,6,2,TA,1,1218,349,Y,TA,735,1,131000
Lvl,2000.0,2,1525,1400,6,Gd,36,GasA,Norm,7,2,Gd,1,1525,0,Y,Gd,1525,0,235000
Lvl,1967.0,2,1584,0,8,TA,152,GasA,Norm,5,3,TA,2,1584,0,Y,TA,1584,0,124000
Lvl,1967.0,1,900,769,6,TA,144,GasA,Norm,5,1,TA,1,900,0,Y,TA,864,1,123000
Lvl,2003.0,2,1221,0,7,TA,25,GasA,Norm,6,2,TA,2,1912,691,N,Fa,482,1,163000
Lvl,2006.0,2,1500,1070,6,Gd,20,GasA,Norm,7,3,Gd,1,1500,0,Y,Gd,1356,1,246578
Lvl,2005.0,2,1133,0,9,Gd,39,GasA,Norm,8,3,Gd,1,2482,1349,Y,Gd,1094,1,281213
Bnk,1966.0,1,1687,353,7,TA,0,GasA,Norm,5,2,TA,1,1687,0,Y,TA,747,2,160000
Lvl,1933.0,1,939,0,8,TA,0,GasA,Norm,5,1,TA,1,1513,574,Y,TA,939,0,137500
Lvl,1950.0,1,1136,180,7,TA,0,GasA,Norm,5,1,TA,1,1904,768,Y,TA,1208,0,138000
Lvl,1925.0,2,1160,264,7,TA,16,GasA,Norm,6,1,Gd,1,1608,448,Y,TA,976,1,137450
Lvl,1929.0,1,950,0,5,TA,0,GasA,Norm,6,1,TA,1,1158,208,Y,TA,862,1,120000
Lvl,2004.0,2,864,759,8,TA,75,GasA,Norm,6,2,TA,1,1593,729,Y,TA,839,1,193000
Lvl,2006.0,2,1294,0,6,Gd,55,GasA,Norm,7,2,Gd,1,1294,0,Y,Gd,1286,1,193879
Lvl,2007.0,2,1464,929,6,Gd,160,GasA,Norm,8,3,Gd,1,1464,0,Y,Gd,1485,0,282922
Lvl,1998.0,1,694,0,6,TA,0,GasA,Norm,3,3,TA,1,1214,520,Y,TA,672,0,105000
HLS,2004.0,2,1646,1373,5,Gd,53,GasA,Norm,8,2,Gd,1,1646,0,Y,Ex,1594,1,275000
Lvl,1988.0,1,768,656,5,TA,0,GasA,Norm,5,2,TA,1,768,0,Y,Gd,768,0,133000
Lvl,,1,833,625,5,TA,0,GasA,Norm,5,0,TA,1,833,0,Y,TA,833,0,112000
Lvl,1966.0,1,741,0,6,TA,0,GasA,Norm,4,2,TA,1,1363,622,Y,Fa,622,0,125500
Lvl,1986.0,2,1236,0,7,TA,63,GasA,Norm,7,2,TA,1,2093,857,Y,Gd,791,1,215000
Lvl,2001.0,2,944,666,6,Gd,45,GasA,Norm,7,2,Gd,1,1840,896,Y,Gd,944,0,230000
Lvl,1950.0,1,1112,120,6,TA,0,GasA,Norm,6,1,TA,1,1668,556,Y,TA,856,0,140000
Lvl,1956.0,2,1040,0,6,TA,0,Wall,Norm,4,2,TA,2,1040,0,N,,0,0,90000
Lvl,2005.0,2,1844,976,7,Gd,44,GasA,Norm,8,2,Gd,1,1844,0,Y,Gd,1844,1,257000
Bnk,1922.0,1,1053,0,8,TA,0,GasA,Norm,6,2,Gd,1,1848,795,Y,TA,833,1,207000
Lvl,2007.0,2,1569,988,7,Gd,20,GasA,Norm,7,3,Gd,1,1569,0,Y,Gd,1386,1,175900
Lvl,1971.0,2,1246,0,11,TA,0,GasA,Norm,4,2,TA,2,2290,1044,Y,TA,777,0,122500
Lvl,1998.0,2,1310,781,7,Gd,126,GasA,Norm,8,3,Gd,1,2450,1140,Y,Gd,1284,1,340000
Lvl,1962.0,1,1144,25,6,TA,88,GasA,Norm,5,1,TA,1,1144,0,Y,TA,1144,0,124000
Lvl,1969.0,2,1844,1110,7,Gd,73,GasA,Norm,6,2,Gd,1,1844,0,Y,TA,1844,1,223000
Lvl,1968.0,2,708,404,7,TA,169,GasA,Norm,6,2,TA,1,1416,708,Y,TA,708,1,179900
Lvl,1977.0,2,1069,360,4,TA,55,GasA,Norm,6,2,TA,1,1069,0,Y,Gd,1069,1,127500
Lvl,2003.0,1,848,686,3,Gd,0,GasA,Norm,6,2,Gd,1,848,0,Y,Gd,848,0,136500
Lvl,1966.0,2,1575,0,8,Gd,236,GasA,Norm,6,2,Gd,1,2201,626,Y,Gd,697,1,274970
Lvl,1970.0,1,1344,457,6,TA,28,GasA,Norm,5,1,TA,1,1344,0,Y,TA,1024,1,144000
Lvl,1960.0,1,1252,0,7,Gd,39,GasA,Norm,6,2,Gd,1,1252,0,Y,TA,1252,0,142000
Lvl,1994.0,2,1223,1000,5,Gd,132,GasA,Norm,7,2,Gd,1,2127,904,Y,Gd,1223,2,271000
Bnk,1962.0,1,1048,580,6,TA,0,GasA,Norm,5,1,TA,1,1558,510,Y,TA,913,1,140000
Lvl,1940.0,1,804,510,4,TA,0,GasA,Norm,5,1,Gd,1,804,0,Y,TA,788,2,119000
Lvl,1981.0,2,1440,678,7,Gd,0,GasA,Norm,6,2,Gd,1,1440,0,Y,Gd,1440,1,182900
Lvl,2005.0,2,734,0,7,Gd,40,GasA,Norm,5,2,TA,1,1838,1104,Y,Gd,732,1,192140
Lvl,1976.0,2,958,958,5,TA,60,GasA,Norm,6,2,TA,1,958,0,Y,Gd,958,0,143750
Lvl,1928.0,2,968,0,5,TA,0,GasA,Norm,4,1,TA,1,968,0,Y,TA,656,0,64500
Lvl,2000.0,2,962,0,8,TA,0,GasA,Norm,6,2,TA,1,1792,830,Y,Gd,936,1,186500
Low,1977.0,2,1126,936,5,TA,41,GasA,Norm,5,2,TA,1,1126,0,Y,TA,1126,1,160000
Lvl,1962.0,1,1537,0,7,Gd,36,GasA,Norm,6,2,Gd,1,1537,0,Y,TA,1319,1,174000
Lvl,1974.0,1,864,616,5,TA,0,GasA,Norm,4,2,TA,1,864,0,Y,TA,864,0,120500
Lvl,2008.0,2,1932,1336,7,Ex,66,GasA,Norm,8,3,Ex,1,1932,0,Y,Ex,1932,1,394617
Lvl,1957.0,1,1236,600,6,TA,158,GasA,Norm,6,2,TA,1,1236,0,Y,TA,912,0,149700
Lvl,1979.0,2,1040,315,6,TA,88,GasA,Norm,7,2,TA,1,1725,685,Y,TA,539,1,197000
Bnk,1993.0,2,1423,0,11,TA,0,GasA,Norm,6,2,TA,1,2555,748,Y,Ex,588,1,191000
Lvl,2004.0,1,848,697,3,Gd,0,GasA,Norm,6,2,Gd,1,848,0,Y,Gd,848,1,149300
Lvl,2008.0,2,1026,765,10,Ex,52,GasA,Norm,10,3,Ex,1,2007,981,Y,Ex,1017,1,310000
Lvl,1916.0,1,952,0,4,TA,98,Grav,Norm,6,1,Fa,1,952,0,N,TA,952,1,121000
Lvl,2004.0,2,1422,0,7,Gd,60,GasA,Norm,7,2,Gd,1,1422,0,Y,Gd,1422,0,179600
Lvl,1990.0,1,913,187,6,TA,0,GasA,Norm,6,1,TA,1,913,0,Y,TA,814,0,129000
Lvl,1962.0,1,1188,593,6,TA,39,GasA,Norm,5,1,TA,1,1188,0,Y,TA,1188,0,157900
Lvl,1995.0,2,1220,1079,8,Gd,65,GasA,Norm,8,2,Gd,1,2090,870,Y,Gd,1220,1,240000
Lvl,1950.0,1,796,0,6,TA,24,GasA,Norm,4,1,TA,1,1346,550,N,Fa,560,0,112000
Lvl,,1,630,553,3,TA,0,GasA,Norm,5,0,Ex,1,630,0,Y,Gd,630,0,92000
Lvl,,2,896,0,8,TA,45,GasA,Norm,5,0,TA,2,1792,896,Y,Gd,896,0,136000
Lvl,2008.0,2,1578,0,7,Gd,36,GasA,Norm,8,3,Ex,1,1578,0,Y,Gd,1573,1,287090
Lvl,2005.0,1,1072,547,5,TA,28,GasA,Norm,5,2,TA,1,1072,0,Y,Gd,547,0,145000
Lvl,,1,1140,0,6,TA,56,GasA,Norm,5,0,TA,1,1140,0,Y,Gd,1140,0,84500
Lvl,2004.0,2,1221,410,6,Gd,113,GasA,Norm,7,2,Gd,1,1221,0,Y,Gd,1221,0,185000
Lvl,1999.0,2,953,0,7,TA,40,GasA,Norm,6,2,TA,1,1647,694,Y,Gd,953,1,175000
Lvl,1978.0,2,2073,790,7,TA,0,GasA,Norm,6,2,TA,1,2073,0,Y,Gd,1542,2,210000
Lvl,1941.0,2,1188,275,9,Ex,60,GasA,Norm,7,1,Gd,1,2340,1152,Y,TA,1152,2,266500
Lvl,1950.0,1,1078,49,5,TA,0,GasA,Norm,5,1,Gd,1,1078,0,Y,TA,1078,0,142125
Lvl,1965.0,1,1256,830,6,Gd,68,GasA,Norm,5,1,TA,1,1256,0,Y,TA,1256,0,147500
